date,depot_id,week_number,orders_last_day,orders_7d_rolling_avg,orders_28d_rolling_avg,day_of_week,is_holiday,active_customers,customer_mix_hash,avg_order_value,is_peak_season,orders_next_day
2025-09-08,D01,89,3580,4675.43,4643.39,0,False,540,0.2432,43.54,False,4744
2025-09-09,D01,89,4369,4613.86,4648.96,1,False,585,0.2533,38.54,False,4802
2025-09-10,D01,89,4744,4596.86,4644.18,2,False,556,0.2536,36.5,False,4935
2025-09-11,D01,89,4802,4599.29,4652.25,3,False,515,0.2519,42.15,False,4845
2025-09-12,D01,89,4935,4627.14,4647.04,4,False,610,0.2567,34.46,False,5523
2025-09-13,D01,89,4845,4679.57,4664.11,5,False,567,0.2545,41.61,False,3946
2025-09-14,D01,89,5523,4685.43,4660.36,6,False,549,0.2591,43.63,False,4510
2025-09-15,D01,90,3946,4737.71,4676.43,0,False,543,0.2538,44.63,False,4548
2025-09-16,D01,90,4510,4757.86,4668.96,1,False,526,0.249,33.89,False,4263
2025-09-17,D01,90,4548,4729.86,4661.61,2,False,623,0.2467,43.9,False,5027
2025-09-18,D01,90,4263,4652.86,4646.64,3,False,586,0.2607,31.64,False,5027
2025-09-19,D01,90,5027,4666.0,4674.39,4,False,565,0.2362,37.72,False,4729
2025-09-20,D01,90,5027,4692.0,4687.86,5,False,526,0.2494,41.49,False,4029
2025-09-21,D01,90,4729,4578.57,4669.75,6,False,580,0.2511,31.98,False,4688
2025-09-22,D01,91,4029,4590.43,4674.32,0,False,524,0.2546,36.03,False,4188
2025-09-23,D01,91,4688,4615.86,4679.0,1,False,542,0.2482,38.71,False,4330
2025-09-24,D01,91,4188,4564.43,4653.18,2,False,547,0.2543,42.46,False,4442
2025-09-25,D01,91,4330,4574.0,4638.18,3,False,598,0.2554,37.22,False,4837
2025-09-26,D01,91,4442,4490.43,4633.32,4,False,583,0.2627,39.42,False,4954
2025-09-27,D01,91,4837,4463.29,4634.64,5,False,567,0.2539,40.27,False,3898
2025-09-28,D01,91,4954,4495.43,4616.89,6,False,536,0.2613,42.36,False,4575
2025-09-29,D01,92,3898,4476.71,4620.07,0,False,464,0.2389,42.97,False,4976
2025-09-30,D01,92,4575,4460.57,4612.04,1,False,541,0.2514,24.25,False,5826
2025-10-01,D01,92,4976,4573.14,4616.07,2,False,513,0.2476,38.45,True,5239
2025-10-02,D01,92,5826,4786.86,4653.25,3,False,497,0.2453,45.44,True,5856
2025-10-03,D01,92,5239,4900.71,4671.07,4,False,522,0.2465,39.81,True,6027
2025-10-04,D01,92,5856,5046.29,4720.29,5,False,591,0.2574,34.81,True,4885
2025-10-05,D01,92,6027,5199.57,4739.75,6,False,548,0.2599,31.16,True,5039
2025-10-06,D01,93,4885,5340.57,4786.36,0,False,516,0.2521,46.83,True,5989
2025-10-07,D01,93,5039,5406.86,4810.29,1,False,523,0.2571,39.93,True,5357
2025-10-08,D01,93,5989,5551.57,4854.75,2,False,519,0.2542,35.93,True,5571
2025-10-09,D01,93,5357,5484.57,4874.57,3,False,488,0.2623,33.71,True,5440
2025-10-10,D01,93,5571,5532.0,4897.29,4,False,537,0.2516,30.73,True,5929
2025-10-11,D01,93,5440,5472.57,4918.54,5,False,630,0.2597,35.57,True,4727
2025-10-12,D01,93,5929,5458.57,4933.04,6,False,502,0.244,41.38,True,5097
2025-10-13,D01,94,4727,5436.0,4960.93,0,False,527,0.2544,41.22,True,5799
2025-10-14,D01,94,5097,5444.29,4981.89,1,False,552,0.265,33.85,True,5385
2025-10-15,D01,94,5799,5417.14,5026.57,2,False,540,0.2452,40.95,True,5472
2025-10-16,D01,94,5385,5421.14,5066.64,3,False,537,0.2621,38.87,True,5682
2025-10-17,D01,94,5472,5407.0,5082.54,4,False,559,0.2419,41.34,True,6080
2025-10-18,D01,94,5682,5441.57,5105.93,5,False,554,0.248,44.24,True,4644
2025-10-19,D01,94,6080,5463.14,5154.18,6,False,619,0.246,40.64,True,3836
2025-10-20,D01,95,4644,5451.29,5176.14,0,True,498,0.2577,44.1,True,5610
2025-10-21,D01,95,3836,5271.14,5145.71,1,False,578,0.2508,48.29,True,5597
2025-10-22,D01,95,5610,5244.14,5196.5,2,False,563,0.2488,37.19,True,5480
2025-10-23,D01,95,5597,5274.43,5241.75,3,False,552,0.2382,36.01,True,5605
2025-10-24,D01,95,5480,5275.57,5278.82,4,False,535,0.2566,36.11,True,5794
2025-10-25,D01,95,5605,5264.57,5306.25,5,False,580,0.2596,42.13,True,4773
2025-10-26,D01,95,5794,5223.71,5336.25,6,False,565,0.2494,45.12,True,5377
2025-10-27,D01,96,4773,5242.14,5367.5,0,False,559,0.2633,41.68,True,5405
2025-10-28,D01,96,5377,5462.29,5396.14,1,False,547,0.2447,51.61,True,5367
2025-10-29,D01,96,5405,5433.0,5411.46,2,False,571,0.2489,42.36,True,5163
2025-10-30,D01,96,5367,5400.14,5395.07,3,False,559,0.2549,45.94,True,5245
2025-10-31,D01,96,5163,5354.86,5392.36,4,False,583,0.2541,46.28,True,5826
2025-11-01,D01,96,5245,5303.43,5370.54,5,False,584,0.2476,49.34,True,4718
2025-11-02,D01,96,5826,5308.0,5363.36,6,False,567,0.2601,48.37,True,5269
2025-11-03,D01,97,4718,5300.14,5357.39,0,False,582,0.2548,36.67,True,5687
2025-11-04,D01,97,5269,5284.71,5365.61,1,False,535,0.2496,40.18,True,5591
2025-11-05,D01,97,5687,5325.0,5354.82,2,False,517,0.2533,39.74,True,5146
2025-11-06,D01,97,5591,5357.0,5363.18,3,False,474,0.2565,43.04,True,5613
2025-11-07,D01,97,5146,5354.57,5348.0,4,False,606,0.2491,37.61,True,6069
2025-11-08,D01,97,5613,5407.14,5354.18,5,False,549,0.257,43.53,True,4750
2025-11-09,D01,97,6069,5441.86,5359.18,6,False,546,0.2513,43.93,True,5542
2025-11-10,D01,98,4750,5446.43,5360.0,0,False,572,0.2444,34.93,True,5813
2025-11-11,D01,98,5542,5485.43,5375.89,1,False,627,0.254,43.53,True,5345
2025-11-12,D01,98,5813,5503.43,5376.39,2,False,528,0.2514,32.93,True,5741
2025-11-13,D01,98,5345,5468.29,5374.96,3,False,565,0.2451,42.69,True,5246
2025-11-14,D01,98,5741,5553.29,5384.57,4,False,521,0.2549,44.09,True,6586
2025-11-15,D01,98,5246,5500.86,5369.0,5,False,574,0.2555,54.96,True,4863
2025-11-16,D01,98,6586,5574.71,5387.07,6,False,501,0.2546,37.54,True,5122
2025-11-17,D01,99,4863,5590.86,5394.89,0,False,513,0.2423,34.42,True,6038
2025-11-18,D01,99,5122,5530.86,5440.82,1,False,575,0.2449,41.52,True,5474
2025-11-19,D01,99,6038,5563.0,5456.11,2,False,595,0.2495,39.2,True,5551
2025-11-20,D01,99,5474,5581.43,5451.71,3,False,555,0.2504,42.86,True,5465
2025-11-21,D01,99,5551,5554.29,5454.25,4,False,495,0.2455,32.78,True,6147
2025-11-22,D01,99,5465,5585.57,5449.25,5,False,519,0.2617,40.39,True,4719
2025-11-23,D01,99,6147,5522.86,5461.86,6,False,489,0.2431,40.38,True,5042
2025-11-24,D01,100,4719,5502.29,5459.93,0,False,575,0.2564,42.22,True,5241
2025-11-25,D01,100,5042,5490.86,5447.96,1,False,597,0.2529,40.92,True,5779
2025-11-26,D01,100,5241,5377.0,5442.11,2,False,546,0.26,39.6,True,5388
2025-11-27,D01,100,5779,5420.57,5456.82,3,False,569,0.2575,42.53,True,5738
2025-11-28,D01,100,5388,5397.29,5464.86,4,False,590,0.2517,40.79,True,6261
2025-11-29,D01,100,5738,5436.29,5482.46,5,False,591,0.2561,44.18,True,4539
2025-11-30,D01,100,6261,5452.57,5498.0,6,False,614,0.2446,30.7,True,5354
2025-12-01,D01,101,4539,5426.86,5491.61,0,False,538,0.2515,31.18,True,5779
2025-12-02,D01,101,5354,5471.43,5494.64,1,False,545,0.2617,38.65,True,5955
2025-12-03,D01,101,5779,5548.29,5497.93,2,False,535,0.2584,34.65,True,5624
2025-12-04,D01,101,5955,5573.43,5510.93,3,False,579,0.2529,42.13,True,5819
2025-12-05,D01,101,5624,5607.14,5528.0,4,False,579,0.2647,41.13,True,6153
2025-12-06,D01,101,5819,5618.71,5535.36,5,False,566,0.2488,40.43,True,4782
2025-12-07,D01,101,6153,5603.29,5538.36,6,False,581,0.2535,44.12,True,5300
2025-12-08,D01,102,4782,5638.0,5539.5,0,False,564,0.2557,35.89,True,5559
2025-12-09,D01,102,5300,5630.29,5530.86,1,False,636,0.2698,41.1,True,5422
2025-12-10,D01,102,5559,5598.86,5521.79,2,False,598,0.2445,42.3,True,5595
2025-12-11,D01,102,5422,5522.71,5524.54,3,False,549,0.2472,52.26,True,5658
2025-12-12,D01,102,5595,5518.57,5519.32,4,False,550,0.2535,35.95,True,6314
2025-12-13,D01,102,5658,5495.57,5534.04,5,False,573,0.2526,44.5,True,5032
2025-12-14,D01,102,6314,5518.57,5524.32,6,False,551,0.2532,39.61,True,6006
2025-12-15,D01,103,5032,5554.29,5530.36,0,False,538,0.2516,42.15,True,5376
2025-12-16,D01,103,6006,5655.14,5561.93,1,False,594,0.2383,35.2,True,5469
2025-12-17,D01,103,5376,5629.0,5538.29,2,False,560,0.246,40.76,True,5774
2025-12-18,D01,103,5469,5635.71,5538.11,3,False,526,0.2485,35.7,True,5633
2025-12-19,D01,103,5774,5661.29,5546.07,4,False,573,0.2621,43.22,True,5987
2025-12-20,D01,103,5633,5657.71,5552.07,5,False,537,0.251,43.62,True,4612
2025-12-21,D01,103,5987,5611.0,5546.36,6,False,606,0.2493,35.19,True,5461
2025-12-22,D01,104,4612,5551.0,5542.54,0,False,604,0.2464,43.25,True,6356
2025-12-23,D01,104,5461,5473.14,5557.5,1,False,537,0.2497,31.21,True,5401
2025-12-24,D01,104,6356,5613.14,5597.32,2,False,526,0.2375,35.68,True,4282
2025-12-25,D01,104,5401,5603.43,5583.82,3,True,573,0.2492,33.77,True,5588
2025-12-26,D01,104,4282,5390.29,5544.32,4,False,579,0.2439,42.6,True,6431
2025-12-27,D01,104,5588,5383.86,5538.96,5,False,634,0.2625,38.16,True,4793
2025-12-28,D01,104,6431,5447.29,5545.04,6,False,528,0.2356,30.42,True,4835
2025-12-29,D01,105,4793,5473.14,5554.11,0,False,558,0.243,40.19,True,5444
2025-12-30,D01,105,4835,5383.71,5535.57,1,False,581,0.2504,50.56,True,5778
2025-12-31,D01,105,5444,5253.43,5523.61,2,False,528,0.2528,35.26,True,5778
2024-01-01,D02,1,2922,2922.0,2922.0,0,True,451,0.2442,43.28,False,4320
2024-01-02,D02,1,2922,2922.0,2922.0,1,False,538,0.2514,41.05,False,3785
2024-01-03,D02,1,4320,3621.0,3621.0,2,False,465,0.2561,35.3,False,4051
2024-01-04,D02,1,3785,3675.67,3675.67,3,False,486,0.2562,40.44,False,3798
2024-01-05,D02,1,4051,3769.5,3769.5,4,False,498,0.256,33.51,False,4377
2024-01-06,D02,1,3798,3775.2,3775.2,5,False,546,0.2512,36.53,False,3387
2024-01-07,D02,1,4377,3875.5,3875.5,6,False,484,0.2584,46.7,False,3848
2024-01-08,D02,2,3387,3805.71,3805.71,0,False,449,0.2531,39.81,False,4288
2024-01-09,D02,2,3848,3938.0,3811.0,1,False,522,0.2443,39.4,False,3852
2024-01-10,D02,2,4288,3933.43,3864.0,2,False,473,0.2561,39.24,False,4250
2024-01-11,D02,2,3852,3943.0,3862.8,3,False,511,0.2417,41.72,False,4275
2024-01-12,D02,2,4250,3971.43,3898.0,4,False,522,0.2623,46.11,False,4165
2024-01-13,D02,2,4275,4039.57,3929.42,5,False,469,0.2504,36.48,False,3527
2024-01-14,D02,2,4165,4009.29,3947.54,6,False,458,0.2472,40.99,False,3768
2024-01-15,D02,3,3527,4029.29,3917.5,0,False,498,0.2597,32.33,False,3673
2024-01-16,D02,3,3768,4017.86,3907.53,1,False,511,0.2568,42.85,False,4386
2024-01-17,D02,3,3673,3930.0,3892.88,2,False,487,0.2476,44.51,False,4168
2024-01-18,D02,3,4386,4006.29,3921.88,3,False,471,0.2476,32.83,False,4072
2024-01-19,D02,3,4168,3994.57,3935.56,4,False,498,0.2546,28.88,False,4257
2024-01-20,D02,3,4072,3965.57,3942.74,5,False,467,0.2577,40.63,False,3477
2024-01-21,D02,3,4257,3978.71,3958.45,6,False,542,0.2497,40.2,False,3807
2024-01-22,D02,4,3477,3971.57,3935.52,0,False,492,0.2478,36.1,False,3737
2024-01-23,D02,4,3807,3977.14,3929.68,1,False,517,0.2511,42.21,False,4501
2024-01-24,D02,4,3737,3986.29,3921.3,2,False,491,0.2568,36.87,False,3891
2024-01-25,D02,4,4501,4002.71,3945.46,3,False,511,0.2447,41.2,False,3996
2024-01-26,D02,4,3891,3963.14,3943.28,4,False,481,0.2509,45.75,False,4709
2024-01-27,D02,4,3996,3952.29,3945.31,5,False,499,0.2431,42.9,False,3353
2024-01-28,D02,4,4709,4016.86,3973.59,6,False,475,0.235,52.72,False,3864
2024-01-29,D02,5,3353,3999.14,3951.43,0,False,553,0.2493,36.2,False,4186
2024-01-30,D02,5,3864,4007.29,3985.07,1,False,515,0.2538,36.57,False,4060
2024-01-31,D02,5,4186,4071.43,3980.29,2,False,522,0.2573,37.41,False,4087
2024-02-01,D02,5,4060,4008.43,3990.11,3,False,498,0.2647,41.22,False,4095
2024-02-02,D02,5,4087,4036.43,3991.39,4,False,501,0.251,41.29,False,4346
2024-02-03,D02,5,4095,4050.57,4002.0,5,False,468,0.257,48.91,False,3481
2024-02-04,D02,5,4346,3998.71,4000.89,6,False,552,0.2511,38.43,False,3637
2024-02-05,D02,6,3481,4017.0,4004.25,0,False,470,0.2548,36.28,False,4075
2024-02-06,D02,6,3637,3984.57,3996.71,1,False,485,0.268,32.96,False,3579
2024-02-07,D02,6,4075,3968.71,3989.11,2,False,484,0.2457,41.35,False,3712
2024-02-08,D02,6,3579,3900.0,3979.36,3,False,460,0.2426,45.75,False,4170
2024-02-09,D02,6,3712,3846.43,3960.14,4,False,548,0.2499,36.45,False,3635
2024-02-10,D02,6,4170,3857.14,3956.39,5,True,472,0.2585,34.86,False,2740
2024-02-11,D02,6,3635,3755.57,3937.46,6,True,494,0.2521,38.74,False,3162
2024-02-12,D02,7,2740,3649.71,3909.36,0,True,502,0.249,36.21,False,4203
2024-02-13,D02,7,3162,3581.86,3887.71,1,False,495,0.2593,44.31,False,3954
2024-02-14,D02,7,4203,3600.14,3906.64,2,False,468,0.2485,31.06,False,4076
2024-02-15,D02,7,3954,3653.71,3891.21,3,False,502,0.2498,39.38,False,4221
2024-02-16,D02,7,4076,3705.71,3887.93,4,False,492,0.2475,33.93,False,4537
2024-02-17,D02,7,4221,3713.0,3893.25,5,False,542,0.2466,36.44,False,3566
2024-02-18,D02,7,4537,3841.86,3903.25,6,False,553,0.2415,41.61,False,3527
2024-02-19,D02,8,3566,3959.86,3906.43,0,False,510,0.2596,40.06,False,3830
2024-02-20,D02,8,3527,4012.0,3896.43,1,False,466,0.2577,41.66,False,4153
2024-02-21,D02,8,3830,3958.71,3899.75,2,False,508,0.2542,45.6,False,3642
2024-02-22,D02,8,4153,3987.14,3887.32,3,False,516,0.2591,35.07,False,4019
2024-02-23,D02,8,3642,3925.14,3878.43,4,False,537,0.2428,26.09,False,4527
2024-02-24,D02,8,4019,3896.29,3879.25,5,False,529,0.2557,35.84,False,3297
2024-02-25,D02,8,4527,3894.86,3872.75,6,False,510,0.2493,36.52,False,4154
2024-02-26,D02,9,3297,3856.43,3870.75,0,False,510,0.248,48.54,False,4108
2024-02-27,D02,9,4154,3946.0,3881.11,1,False,462,0.245,44.22,False,4145
2024-02-28,D02,9,4108,3985.71,3878.32,2,False,509,0.2533,36.28,False,3970
2024-02-29,D02,9,4145,3984.57,3881.36,3,False,503,0.2617,42.71,False,3399
2024-03-01,D02,9,3970,4031.43,3877.18,4,False,519,0.2473,41.03,False,4599
2024-03-02,D02,9,3399,3942.86,3852.32,5,False,549,0.253,39.57,False,3468
2024-03-03,D02,9,4599,3953.14,3861.36,6,False,531,0.2566,42.38,False,3886
2024-03-04,D02,10,3468,3977.57,3860.89,0,False,426,0.2481,35.43,False,3922
2024-03-05,D02,10,3886,3939.29,3869.79,1,False,489,0.2452,44.06,False,4179
2024-03-06,D02,10,3922,3912.71,3864.32,2,False,538,0.2522,40.87,False,3959
2024-03-07,D02,10,4179,3917.57,3885.75,3,False,515,0.2596,42.53,False,4320
2024-03-08,D02,10,3959,3916.0,3894.57,4,False,486,0.2418,31.23,False,4692
2024-03-09,D02,10,4320,4047.57,3899.93,5,False,507,0.2405,48.14,False,3366
2024-03-10,D02,10,4692,4060.86,3937.68,6,False,526,0.2461,44.04,False,3750
2024-03-11,D02,11,3366,4046.29,3960.04,0,False,535,0.2526,41.82,False,4399
2024-03-12,D02,11,3750,4026.86,3981.04,1,False,501,0.2502,43.96,False,4009
2024-03-13,D02,11,4399,4095.0,3988.04,2,False,496,0.2488,43.0,False,4058
2024-03-14,D02,11,4009,4070.71,3990.0,3,False,538,0.2559,34.6,False,3791
2024-03-15,D02,11,4058,4084.86,3989.36,4,False,502,0.2528,37.85,False,4951
2024-03-16,D02,11,3791,4009.29,3974.0,5,False,480,0.2561,37.9,False,3324
2024-03-17,D02,11,4951,4046.29,3988.79,6,False,415,0.253,48.73,False,3628
2024-03-18,D02,12,3324,4040.29,3980.14,0,False,517,0.2506,54.3,False,3799
2024-03-19,D02,12,3628,4022.86,3983.75,1,False,502,0.2556,39.88,False,4192
2024-03-20,D02,12,3799,3937.14,3982.64,2,False,511,0.2542,49.67,False,3913
2024-03-21,D02,12,4192,3963.29,3984.04,3,False,479,0.247,44.19,False,3814
2024-03-22,D02,12,3913,3942.57,3993.71,4,False,453,0.2495,30.95,False,4303
2024-03-23,D02,12,3814,3945.86,3986.39,5,False,509,0.2281,33.98,False,3214
2024-03-24,D02,12,4303,3853.29,3978.39,6,False,468,0.2491,23.75,False,3732
2024-03-25,D02,13,3214,3837.57,3975.43,0,False,545,0.2461,36.95,False,3900
2024-03-26,D02,13,3732,3852.43,3960.36,1,False,499,0.2531,44.68,False,4015
2024-03-27,D02,13,3900,3866.86,3952.93,2,False,498,0.2551,35.76,False,3870
2024-03-28,D02,13,4015,3841.57,3948.29,3,False,492,0.2506,40.98,False,2991
2024-03-29,D02,13,3870,3835.43,3944.71,4,True,512,0.2555,45.26,False,4406
2024-03-30,D02,13,2991,3717.86,3930.14,5,False,497,0.2261,40.86,False,3273
2024-03-31,D02,13,4406,3732.57,3923.25,6,False,481,0.2616,40.47,False,3643
2024-04-01,D02,14,3273,3741.0,3916.29,0,False,489,0.247,31.66,False,4139
2024-04-02,D02,14,3643,3728.29,3907.61,1,False,575,0.2602,36.49,False,4204
2024-04-03,D02,14,4139,3762.43,3915.36,2,False,523,0.2471,46.88,False,4399
2024-04-04,D02,14,4204,3789.43,3916.25,3,False,423,0.2586,36.01,False,3936
2024-04-05,D02,14,4399,3865.0,3931.96,4,False,504,0.25,43.0,False,4572
2024-04-06,D02,14,3936,4000.0,3918.25,5,False,511,0.2558,46.97,False,3559
2024-04-07,D02,14,4572,4023.71,3913.96,6,False,467,0.2531,35.21,False,4134
2024-04-08,D02,15,3559,4064.57,3920.86,0,False,481,0.2549,40.62,False,3902
2024-04-09,D02,15,4134,4134.71,3934.57,1,False,478,0.2535,36.72,False,2940
2024-04-10,D02,15,3902,4100.86,3916.82,2,True,494,0.2471,32.3,False,3908
2024-04-11,D02,15,2940,3920.29,3878.64,3,False,508,0.2479,45.86,False,4081
2024-04-12,D02,15,3908,3850.14,3873.29,4,False,496,0.2449,36.24,False,4593
2024-04-13,D02,15,4081,3870.86,3883.64,5,False,497,0.2474,43.82,False,3609
2024-04-14,D02,15,4593,3873.86,3870.86,6,False,523,0.2564,40.14,False,3734
2024-04-15,D02,16,3609,3881.0,3881.04,0,False,508,0.2513,30.67,False,4175
2024-04-16,D02,16,3734,3823.86,3884.82,1,False,512,0.2438,43.09,False,3959
2024-04-17,D02,16,4175,3862.86,3898.25,2,False,516,0.2527,35.9,False,4115
2024-04-18,D02,16,3959,4008.43,3889.93,3,False,533,0.254,37.18,False,3852
2024-04-19,D02,16,4115,4038.0,3897.14,4,False,549,0.2552,37.07,False,4710
2024-04-20,D02,16,3852,4005.29,3898.5,5,False,508,0.2437,38.24,False,3452
2024-04-21,D02,16,4710,4022.0,3913.04,6,False,472,0.2441,25.82,False,3819
2024-04-22,D02,17,3452,3999.57,3921.54,0,False,507,0.2512,38.25,False,4259
2024-04-23,D02,17,3819,4011.71,3924.64,1,False,468,0.2593,38.43,False,4097
2024-04-24,D02,17,4259,4023.71,3937.46,2,False,495,0.262,38.4,False,3973
2024-04-25,D02,17,4097,4043.43,3940.39,3,False,432,0.2416,51.76,False,3953
2024-04-26,D02,17,3973,4023.14,3944.07,4,False,476,0.2525,40.08,False,4719
2024-04-27,D02,17,3953,4037.57,3978.43,5,False,498,0.2579,44.33,False,3381
2024-04-28,D02,17,4719,4038.86,3989.61,6,False,496,0.2514,39.52,False,3816
2024-04-29,D02,18,3381,4028.71,3993.46,0,False,507,0.2518,39.12,False,4185
2024-04-30,D02,18,3816,4028.29,3999.64,1,False,468,0.2375,33.7,False,2871
2024-05-01,D02,18,4185,4017.71,4001.29,2,True,507,0.255,44.61,False,4135
2024-05-02,D02,18,2871,3842.57,3953.68,3,False,553,0.2566,32.67,False,3911
2024-05-03,D02,18,4135,3865.71,3944.25,4,False,525,0.2596,40.97,False,4295
2024-05-04,D02,18,3911,3859.71,3943.36,5,False,505,0.2531,37.26,False,3919
2024-05-05,D02,18,4295,3799.14,3933.46,6,False,548,0.2504,41.67,False,4064
2024-05-06,D02,19,3919,3876.0,3946.32,0,False,470,0.2479,42.01,False,4249
2024-05-07,D02,19,4064,3911.43,3943.82,1,False,548,0.26,32.31,False,4075
2024-05-08,D02,19,4249,3920.57,3956.21,2,False,489,0.2551,26.32,False,4167
2024-05-09,D02,19,4075,4092.57,3996.75,3,False,521,0.2603,38.87,False,3864
2024-05-10,D02,19,4167,4097.14,4006.0,4,False,497,0.258,33.31,False,4527
2024-05-11,D02,19,3864,4090.43,3998.25,5,False,536,0.2635,38.29,False,3285
2024-05-12,D02,19,4527,4123.57,3995.89,6,False,502,0.2613,41.73,False,3536
2024-05-13,D02,20,3285,4033.0,3984.32,0,False,500,0.2539,33.24,False,4437
2024-05-14,D02,20,3536,3957.57,3977.25,1,False,448,0.2448,43.11,False,3409
2024-05-15,D02,20,4437,3984.43,3986.61,2,False,497,0.2486,43.91,False,4268
2024-05-16,D02,20,3409,3889.29,3966.96,3,False,510,0.2412,35.52,False,4208
2024-05-17,D02,20,4268,3903.71,3972.43,4,False,487,0.2523,37.77,False,4528
2024-05-18,D02,20,4208,3952.86,3985.14,5,False,499,0.2595,42.92,False,3599
2024-05-19,D02,20,4528,3953.0,3978.64,6,False,460,0.2514,37.7,False,4216
2024-05-20,D02,21,3599,3997.86,3983.89,0,False,482,0.2423,36.96,False,4025
2024-05-21,D02,21,4216,4095.0,3998.07,1,False,488,0.2487,40.45,False,3148
2024-05-22,D02,21,4025,4036.14,3989.71,2,True,505,0.2368,39.89,False,3563
2024-05-23,D02,21,3148,3998.86,3955.82,3,False,495,0.2433,49.88,False,4157
2024-05-24,D02,21,3563,3898.14,3941.18,4,False,485,0.2504,32.93,False,4372
2024-05-25,D02,21,4157,3890.86,3948.46,5,False,482,0.2594,47.74,False,3564
2024-05-26,D02,21,4372,3868.57,3936.07,6,False,486,0.2499,36.72,False,3791
2024-05-27,D02,22,3564,3863.57,3942.61,0,False,443,0.2501,46.78,False,3775
2024-05-28,D02,22,3791,3802.86,3941.71,1,False,467,0.2589,29.97,False,3877
2024-05-29,D02,22,3775,3767.14,3927.07,2,False,477,0.2474,31.7,False,3634
2024-05-30,D02,22,3877,3871.29,3963.0,3,False,536,0.2604,34.81,False,4123
2024-05-31,D02,22,3634,3881.43,3945.11,4,False,469,0.2482,41.07,False,4179
2024-06-01,D02,22,4123,3876.57,3952.68,5,False,498,0.2511,34.18,False,3585
2024-06-02,D02,22,4179,3849.0,3948.54,6,False,518,0.2476,44.79,False,3698
2024-06-03,D02,23,3585,3852.0,3936.61,0,False,490,0.2575,40.23,False,4002
2024-06-04,D02,23,3698,3838.71,3923.54,1,False,447,0.2569,50.69,False,3995
2024-06-05,D02,23,4002,3871.14,3914.71,2,False,456,0.2565,46.4,False,3913
2024-06-06,D02,23,3995,3888.0,3911.86,3,False,493,0.2567,37.35,False,3721
2024-06-07,D02,23,3913,3927.86,3902.79,4,False,519,0.2376,43.2,False,4644
2024-06-08,D02,23,3721,3870.43,3897.68,5,False,502,0.2532,35.57,False,3283
2024-06-09,D02,23,4644,3936.86,3901.86,6,False,564,0.2496,38.37,False,3860
2024-06-10,D02,24,3283,3893.71,3901.79,0,False,505,0.2593,33.92,False,3771
2024-06-11,D02,24,3860,3916.86,3913.36,1,False,468,0.239,33.87,False,3955
2024-06-12,D02,24,3771,3883.86,3889.57,2,False,517,0.2543,44.97,False,4151
2024-06-13,D02,24,3955,3878.14,3909.07,3,False,483,0.2492,34.39,False,4100
2024-06-14,D02,24,4151,3912.14,3904.89,4,False,491,0.2485,36.83,False,4631
2024-06-15,D02,24,4100,3966.29,3901.04,5,False,506,0.2534,38.29,False,3713
2024-06-16,D02,24,4631,3964.43,3904.71,6,False,535,0.2498,39.21,False,3082
2024-06-17,D02,25,3713,4025.86,3908.79,0,True,466,0.2507,32.47,False,3878
2024-06-18,D02,25,3082,3914.71,3868.29,1,False,497,0.2579,35.65,False,4171
2024-06-19,D02,25,3878,3930.0,3863.04,2,False,509,0.2392,46.63,False,3957
2024-06-20,D02,25,4171,3960.86,3899.57,3,False,502,0.2509,29.27,False,4052
2024-06-21,D02,25,3957,3933.14,3913.64,4,False,563,0.2461,41.05,False,4814
2024-06-22,D02,25,4052,3926.29,3909.89,5,False,471,0.2605,44.18,False,3352
2024-06-23,D02,25,4814,3952.43,3925.68,6,False,476,0.2628,39.61,False,3942
2024-06-24,D02,26,3352,3900.86,3918.11,0,False,467,0.2548,41.96,False,4290
2024-06-25,D02,26,3942,4023.71,3923.5,1,False,448,0.2555,40.63,False,4038
2024-06-26,D02,26,4290,4082.57,3941.89,2,False,529,0.2633,41.56,False,3980
2024-06-27,D02,26,4038,4063.57,3947.64,3,False,505,0.2481,44.41,False,3783
2024-06-28,D02,26,3980,4066.86,3960.0,4,False,533,0.2471,32.74,False,4806
2024-06-29,D02,26,3783,4028.43,3947.86,5,False,544,0.2579,41.78,False,3624
2024-06-30,D02,26,4806,4027.29,3970.25,6,False,472,0.2567,43.65,False,4180
2024-07-01,D02,27,3624,4066.14,3971.64,0,False,488,0.2449,42.89,False,3915
2024-07-02,D02,27,4180,4100.14,3988.86,1,False,449,0.2532,41.44,False,4192
2024-07-03,D02,27,3915,4046.57,3985.75,2,False,511,0.2486,35.14,False,3945
2024-07-04,D02,27,4192,4068.57,3992.79,3,False,477,0.2526,38.73,False,4018
2024-07-05,D02,27,3945,4063.57,3993.93,4,False,541,0.2613,49.92,False,4618
2024-07-06,D02,27,4018,4097.14,4004.54,5,False,525,0.2515,39.97,False,3638
2024-07-07,D02,27,4618,4070.29,4003.61,6,False,497,0.2465,35.78,False,3498
2024-07-08,D02,28,3638,4072.29,4016.29,0,False,561,0.2546,45.94,False,4068
2024-07-09,D02,28,3498,3974.86,4003.36,1,False,518,0.2538,29.05,False,3869
2024-07-10,D02,28,4068,3996.71,4013.96,2,False,518,0.2597,36.65,False,4104
2024-07-11,D02,28,3869,3950.57,4010.89,3,False,480,0.2517,37.56,False,4078
2024-07-12,D02,28,4104,3973.29,4009.21,4,False,466,0.2488,37.97,False,4464
